"Participant","Experiment_StartDate","Experiment_Duration","Browser_Version","Mobile","Platform","Screen_Width","Screen_Height","Gender","Age","Ethnicity","Nationality","Years_Singapore","Education","Student","Discipline","English","AI_expertise","GAAIS_Positive_7","GAAIS_Negative_15","BAIT_6_EnvironmentReal","GAAIS_Positive_17","BAIT_4_VideosIssues","GAAIS_Negative_10","BAIT_2_ImagesIssues","BAIT_1_ImagesRealistic","BAIT_5_ImitatingReality","GAAIS_Negative_9","BAIT_7_TextRealistic","GAAIS_Positive_12","BAIT_8_TextIssues","BAIT_3_VideosRealistic","Duration_BAIT","PID5_NegativeAffect_10","PID5_NegativeAffect_15","PID5_Disinhibition_6","PID5_Psychoticism_23","PID5_Antagonism_17","PID5_Antagonism_25","PID5_Disinhibition_2","PID5_Antagonism_20","PID5_Psychoticism_21","PID5_Psychoticism_12","PID5_Detachment_14","PID5_Psychoticism_7","PID5_Disinhibition_3","PID5_NegativeAffect_11","PID5_Detachment_13","PID5_Detachment_4","PID5_Disinhibition_1","PID5_NegativeAffect_8","PID5_Disinhibition_5","PID5_Antagonism_22","PID5_Antagonism_19","PID5_Detachment_18","PID5_NegativeAffect_9","PID5_Psychoticism_24","PID5_Detachment_16","Duration_PID5","IPIP6_Extraversion_1","IPIP6_Agreeableness_2","IPIP6_Conscientiousness_3","IPIP6_Neuroticism_4","IPIP6_Openness_5","IPIP6_HonestyHumility_6_R","IPIP6_Extraversion_7_R","IPIP6_Agreeableness_8_R","IPIP6_Openness_9_R","IPIP6_Conscientiousness_10","IPIP6_Conscientiousness_11_R","IPIP6_HonestyHumility_12_R","IPIP6_Openness_13_R","IPIP6_Agreeableness_14","IPIP6_Neuroticism_15_R","IPIP6_Neuroticism_16","IPIP6_Neuroticism_17_R","IPIP6_HonestyHumility_18_R","IPIP6_Extraversion_19_R","IPIP6_Agreeableness_20_R","IPIP6_Openness_21_R","IPIP6_Conscientiousness_22_R","IPIP6_Extraversion_23","IPIP6_HonestyHumility_24_R","Duration_IPIP6"
"S101",2024-02-05 15:54:32,45.4139333333333,"ios 17.2.0","true","iOS",980,1690,"Female","24","Chinese","Singaporean","24","Bachelor or equivalent","No","Economics","Native","Highly experienced (I use it a lot)",0.64,0.67,0.65,0.64,0.64,0.77,0.68,0.68,0.67,0.65,0.67,0.71,0.7,0.64,0.28815,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0256,0.14,0.72,0.71,0.72,0.71,0.72,0.71,0.79,0.78,0.76,0.17,0.82,0.15,0.81,0.25,0.82,0.28,0.14,0.83,0.7,0.74,0.09,0.13,0.2,0.730466666666667
"S297",2024-02-05 19:21:46,85.6184833333333,"firefox 122.0.0","false","Windows 10",1920,919,"Female","22","Chinese","Malaysian","2","Bachelor or equivalent","No","Chemical Engineering","Native","No experience (but I heard about it)",0.8,0.82,1,0.38,0.65,0.7,0.41,1,0.75,0.16,0.84,0.55,0.22,0.44,0.912816666666667,1,2,1,0,1,2,1,1,0,0,2,0,0,1,0,0,1,0,0,2,1,0,3,0,1,1.03491666666667,0.71,0.89,0.48,0.56,0.49,0.78,0.2,0,0.82,0.43,0.55,1,0.81,0.94,0.58,0.78,0.48,0,0.27,0.16,0.89,0.06,0.74,0.05,2.93735
"S159",2024-02-05 16:21:26,21.4133666666667,"ios 17.2.0","true","iOS",980,1661,"Female","23","Chinese","Singaporean","23","High school or equivalent (A-levels, Diploma, etc.)","Yes","Biology","Native","Experienced (I use it often)",0.63,0.4,0.61,0.61,0.63,0.33,0.6,0.56,0.35,0.74,0.41,0.67,0.73,0.39,1.0756,3,2,1,0,0,1,0,1,1,0,1,0,1,1,2,1,0,3,0,1,1,2,1,0,1,1.5932,0.23,0.83,0.6,0.3,0.37,0.33,0.4,0.27,0.94,0.84,0.37,0.67,0.32,0.68,0.38,0.51,0.4,0.37,0.67,0.33,0.73,0.63,0.16,0.51,1.05308333333334
"S269",2024-02-05 18:40:36,29.6831666666667,"chrome 121.0.0","true","Android OS",980,1810,"Female","36","Chinese","Singaporean ","36","University (doctorate)","No","Life Sciences","Fluent (academic)","Relatively experienced (I used it a few times)",0.63,0.77,0.74,0,0.75,0.77,0.75,0.78,0.77,0.68,0.69,0.71,0.61,0.25,1.22312833333413,3,1,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,3,1,1,0,2,1,1,2,1.4209,0,1,0.71,0.73,0.74,0.6,1,0.65,0.66,0.72,0.39,1,0,1,0,0.65,0,0,1,0.73,0.18,0.4,0,0.59,1.5187600000004
"S113",2024-02-05 16:00:21,22.6928833333333,"chrome 121.0.0","false","Mac OS",1440,779,"Female","21","Chinese","Singaporean","21","High school or equivalent (A-levels, Diploma, etc.)","Yes","Biological Sciences","Native","Relatively experienced (I used it a few times)",0.47,0.54,0.63,0.45,0.74,0.57,0.42,0.76,0.47,0.8,0.7,0.73,0.4,0.22,0.910411666666468,2,2,1,3,0,2,1,1,3,3,2,3,1,2,1,3,1,3,1,0,0,3,3,3,2,1.49275,0.39,0.89,0.74,0.94,0.87,0.19,0.76,0.24,0.68,0.68,0.19,0.57,0.15,0.8,0.16,0.87,0.13,0.17,0.68,0.46,0.47,0.63,0.19,0.46,0.987606666666766
"S498",2024-09-17 09:27:54,120.94945,"edge-chromium 128.0.0","false","Windows 10",1912,956,"Female","21","Chinese","Chinese","5","High school or equivalent (A-levels, Diploma, etc.)","Yes","DSAI","Fluent (academic)","Experienced (I use it often)",0.6,0.7,0.42,0.62,0.41,0.51,0.4,0.45,0.47,0.32,0.35,0.72,0.62,0.56,1.83892999999921,1,2,0,2,0,1,1,1,0,0,1,0,0,2,2,1,0,0,0,0,1,1,3,2,1,2.96406666666667,0.22,0.67,0.4,0.68,0.71,0.38,0.43,0.25,0.22,0.84,0.32,0.5,0.44,0.64,0.45,0.46,0.41,0.22,0.45,0.38,0.36,0.15,0.14,0.38,2.24519333333373
"S157",2024-02-05 16:19:47,28.4644833333333,"ios 17.2.0","true","iOS",980,1700,"Male","28","Indian","Singaporean ","28","Bachelor or equivalent","No","Mechanical Engineering ","Fluent (academic)","Relatively experienced (I used it a few times)",0.7,0.57,0.66,0.56,0.72,0.63,0.46,0.79,0.67,0.6,0.42,0.82,0.75,0.42,1.10565,0,1,1,2,0,1,1,1,1,0,0,1,1,1,0,0,0,1,0,1,1,1,1,1,0,2.19685,0.6,0.81,0.71,0.3,0.58,0.63,0.42,0.42,0.28,0.78,0.39,0.64,0.35,0.74,0.71,0.3,0.69,0.23,0.72,0.37,0.32,0.65,0.71,0.59,1.02205
"S302",2024-02-05 19:29:13,67.2730666666667,"ios 17.3.0","true","iOS",980,1684,"Female","26","Chinese","Singapore ","26","Bachelor or equivalent","No","Economics ","Fluent (academic)","Relatively experienced (I used it a few times)",0.62,0.71,0.73,0.69,0.64,0.62,0.76,0.75,0.63,0.66,0.72,0.61,0.74,0.26,0.78175,1,1,1,1,1,1,0,2,1,0,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1.84426666666667,0.21,0.6,0.62,0.28,0.68,0.28,0.7,0.74,0.8,0.83,0.18,0.22,0.28,0.71,0.8,0.32,0.29,0.24,0.59,0.69,0.59,0.22,0.33,0.15,4.86536666666667
"S006",2024-02-04 17:27:29,24.3457166666667,"chrome 121.0.0","false","Windows 10",1280,551,"Male","28","Chinese","Singaporean","28","Bachelor or equivalent","No","Communications","Native","Relatively experienced (I used it a few times)",0.37,0.64,0.59,0.65,0.77,0.82,0.58,0.71,0.61,0.35,0.26,0.79,0.81,0.69,0.693271666669846,2,1,2,2,0,0,2,0,2,0,0,1,1,1,0,0,2,1,2,0,2,2,0,0,1,1.09756666666667,0.22,0.83,0.19,0.13,0.74,0.19,0.42,0.21,0.19,0.23,0.68,0.21,0.22,0.7,0.72,0.15,0.66,0.14,0.68,0.15,0.18,0.8,0.16,0.11,0.848813333332539
"S505",2024-09-26 08:44:36,167.857766666667,"edge-chromium 129.0.0","false","Windows 10",1912,956,"Female","22","Chinese","Singaporean","22","High school or equivalent (A-levels, Diploma, etc.)","Yes","Social Science","Native","Relatively experienced (I used it a few times)",0.58,0.29,0.57,0.6,0.59,0.45,0.47,0.54,0.42,0.63,0.55,0.63,0.54,0.39,1.21678333333333,1,0,0,2,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,2,2,1.98481666666667,0.53,0.64,0.73,0.36,0.39,0.2,0.57,0.55,0.52,0.58,0.42,0.56,0.42,0.58,0.63,0.25,0.32,0.39,0.54,0.57,0.57,0.16,0.3,0.36,4.09818166666677
"S335",2024-02-05 21:39:16,50.4671166666667,"chrome 121.0.0","true","Android OS",980,1810,"Female","24","Chinese","Singaporean","19","Bachelor or equivalent","No","Biomedical Science","Native","Relatively experienced (I used it a few times)",1,0.62,0.83,0.81,0.34,0.28,0.67,0.73,0.25,0.25,0.84,1,0.61,0.61,1.75905166666508,1,2,2,0,1,1,0,1,1,0,1,1,1,1,0,0,0,2,0,1,2,1,1,1,0,2.56085,0,0.71,0.57,0.32,0.6,0,0.35,0.35,0.27,0.58,0.24,0.34,0.4,0.69,0.56,0.36,0.33,0.1,0.59,0.58,0.45,0.44,0.06,0.05,1.96093833333254
"S484",2024-09-03 09:31:37,138.863033333333,"edge-chromium 128.0.0","false","Windows 10",1912,956,"Female","22","Chinese","Singaporean","11","High school or equivalent (A-levels, Diploma, etc.)","Yes","Engineering","Native","Experienced (I use it often)",1,0.53,0.63,0.95,0.57,0.55,0.43,0.7,0.44,0.4,0.23,1,0.36,0.85,2.18587333333294,1,0,2,1,1,1,0,0,2,0,0,2,1,0,0,0,0,0,1,1,0,0,1,0,1,3.66711666666667,0,0.75,0.27,0.1,0.94,0.39,0.86,0.09,0.2,0.61,0.33,0.54,0.13,0.74,0.96,0.36,0.66,0.4,0.83,0.24,0.14,0.26,0,0.61,1.8974649999996
"S081",2024-02-05 15:45:00,110.6925,"ios 17.2.0","true","iOS",980,1684,"Female","33","Chinese","Singaporean","33","Bachelor or equivalent","No","Mathematical Sciences","Native","Little experience (I tried it)",0.61,0.75,0.79,0.51,0.6,0.76,0.51,0.79,0.76,0.76,0.65,0.77,0.58,0.5,6.27176666666667,2,2,1,2,2,2,1,2,1,1,2,1,2,1,1,2,1,2,0,1,2,2,2,1,2,4.36545,0.23,0.61,0.78,0.76,0.59,0.77,0.77,0.5,0.34,0.73,0.02,0.71,0.5,0.6,0.27,0.68,0.27,0.69,0.38,0.5,0.37,0.1,0.28,0.69,2.19788333333333
"S497",2024-09-16 09:04:57,132.13735,"edge-chromium 128.0.0","false","Windows 10",1912,956,"Female","30","Chinese","Singaporean","18","University (doctorate)","No","Neuroscience","Native","Relatively experienced (I used it a few times)",0.61,0.34,0.46,0.36,0.43,0.42,0.57,0.56,0.56,0.38,0.35,0.58,0.57,0.56,2.47628833333353,1,1,0,1,0,1,1,0,1,0,1,1,2,2,1,1,0,1,1,0,1,1,1,0,1,1.6872,0.52,0.87,0.72,0.18,0.36,0.36,0.34,0.2,0.18,0.71,0.3,0.32,0.35,0.74,0.56,0.38,0.62,0.19,0.37,0.21,0.25,0.38,0.6,0.45,1.5598800000002
"S240",2024-02-05 18:00:26,30.2590833333333,"chrome 121.0.0","false","Mac OS",1440,713,"Male","28","Chinese","Singaporean","28","Bachelor or equivalent","No","Computer Science","Native","Experienced (I use it often)",0.86,0.3,0.73,0.74,0.97,0.64,0.23,0.82,0.82,0.32,0.73,0.85,0.26,0.74,0.57605,1,0,1,1,0,0,1,2,2,0,1,2,2,1,0,2,0,2,0,1,0,2,2,1,2,2.30583333333333,0,0.95,1,0.82,0.8,0.56,1,1,0.25,0.23,0.63,1,0.21,0.68,0.56,0.37,0.13,0.15,0.66,0.73,0.21,0.23,0,0.51,0.960816666666667
"S171",2024-02-05 16:37:20,57.4878833333333,"chrome 121.0.0","true","Android OS",980,1847,"Female","21","chinese","Singaporean ","21","High school or equivalent (A-levels, Diploma, etc.)","Yes","computer science","Native","No experience (but I heard about it)",0,1,0.59,0,0.58,0.78,0.55,0.77,0.5,0.27,0.56,0.3,0.59,0.55,1.89407333333318,2,3,1,3,0,0,1,0,3,1,0,2,1,2,3,3,1,3,2,0,3,2,2,3,1,2.12336666666667,0,0.84,0,0.27,0.45,0.56,1,0.27,0.4,1,0.79,0.55,0.36,0.69,0.13,0.94,0,0.62,0.95,0.48,0.31,0.92,0,0,3.44531833333323
"S424",2024-02-06 12:59:08,31.8662666666667,"chrome 118.0.0","false","Windows 10",724,603,"Female","35","Chinese","SC","19 years","Bachelor or equivalent","No","science","Fluent (academic)","Relatively experienced (I used it a few times)",0.61,0.55,0.65,0.68,0.63,0.68,0.33,0.64,0.56,0.68,0.56,0.56,0.65,0.3,0.348594999998808,2,3,2,1,1,1,2,2,2,1,2,2,2,3,2,3,0,3,1,0,0,3,3,2,3,0.673083333333333,0,0.37,0.4,1,0.61,0,1,1,0.35,0.65,0.69,0.27,0.74,0.19,0,1,0,0.38,1,0.76,0.22,0.6,0,0,0.68715
"S366",2024-02-05 23:11:28,15.4175333333333,"chrome 121.0.0","false","Windows 10",1280,585,"Male","29","chinese","singaporean","29","Bachelor or equivalent","No","accountancy","Native","Experienced (I use it often)",0.81,0.8,0.72,0.68,0.74,0.75,0.8,0.82,0.86,0.75,0.88,0.72,0.84,0.72,0.487520000000795,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0.715,0.73,0.72,0.65,0.66,0.61,0.61,0.61,0.39,0.4,0.45,0.44,0.68,0.33,0.66,0.42,0.73,0.44,0.44,0.45,0.44,0.43,0.42,0.44,0.44,0.826011666667461
"S058",2024-02-05 15:38:58,21.7282833333333,"chrome 121.0.0","false","Windows 10",1280,665,"Female","23","chinese","Singaporean","23","High school or equivalent (A-levels, Diploma, etc.)","Yes","dietetics and nutrition","Native","Experienced (I use it often)",0.56,0.62,0.61,0.59,0.63,0.59,0.11,0.59,0.63,0.67,0.57,0.59,0.57,0.19,0.449608333333333,1,2,0,1,0,1,0,1,1,2,0,1,1,0,1,0,1,3,0,1,0,1,2,1,2,0.9563,0.14,0.74,0.73,0.64,0.73,0.14,0.57,0.31,0.54,0.69,0.15,0.44,0.41,0.7,0.31,0.68,0.39,0.44,0.55,0.41,0.6,0.39,0.41,0.47,0.856276666669051
"S372",2024-02-05 23:44:33,18.4521,"samsung 23.0.0","true","Android OS",980,1809,"Male","32","Chinese","Singaporean","32","Secondary school up to 16 years","No","Computer","Native","No experience (but I heard about it)",0.79,0.79,0.76,1,0.99,0.83,1,0.81,0.69,0.81,0.76,1,0.7,0.72,0.424171666666865,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1.43415,1,1,1,0.13,1,1,0.01,1,0.01,0,0,1,0,0.99,0.99,1,1,1,0.99,0.96,0.67,0.93,1,0.82,1.45677666666706
"S338",2024-02-05 21:46:08,16.1459833333333,"chrome 121.0.0","false","Mac OS",1920,934,"Male","24","Chinese","Singaporean","24","Bachelor or equivalent","Yes","Business","Native","Experienced (I use it often)",0.68,0.65,0.76,0.69,0.71,0.64,0.3,0.7,0.74,0.66,0.67,0.66,0.31,0.26,0.637811666666965,0,1,0,0,2,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,0,1,2,1.2487,0.17,0.72,0.69,0.22,0.28,0.25,0.6,0.39,0.4,0.66,0.3,0.29,0.33,0.69,0.68,0.27,0.66,0.35,0.64,0.37,0.37,0.36,0.4,0.6,0.864976666666567
"S405",2024-02-06 11:14:45,118.9158,"safari 17.3.0","false","Mac OS",1229,761,"Male","24","Chinese","Singaporean","24","High school or equivalent (A-levels, Diploma, etc.)","Yes","Accountancy","Fluent (academic)","Experienced (I use it often)",0.2,0.41,0.32,0.77,0.76,0.63,0.64,0.5,0.32,0.82,0.63,0.59,0.25,0.66,0.978866666666667,1,2,0,2,0,1,0,0,2,0,0,0,2,1,0,2,2,0,0,0,0,0,2,0,0,1.3936,0.68,0.75,0.4,0.25,0.68,0,0.3,0.14,0.63,0.84,0.12,0.06,0.11,0.72,0.42,0.63,0.57,0.59,0.07,0.23,0.59,0.23,0.56,0,0.980699999999984
"S413",2024-02-06 11:48:27,21.69705,"crios 121.0.6167","true","iOS",980,1681,"Female","24","Chinese","Singaporean","24","Bachelor or equivalent","Yes","Business","Native","Highly experienced (I use it a lot)",0.65,0.58,0.61,0.66,0.61,0.61,0.64,0.63,0.59,0.64,0.62,0.59,0.6,0.63,0.656266666666669,2,2,1,2,2,1,2,1,2,1,1,2,2,1,1,2,2,3,2,2,1,2,2,2,2,1.375,0.42,0.72,0.58,0.54,0.63,0.37,0.42,0.42,0.46,0.43,0.42,0.59,0.6,0.64,0.59,0.43,0.78,0.57,0.41,0.58,0.57,0.57,0.61,0.59,0.968966666666667
"S469",2024-02-17 21:59:37,58.2920333333333,"chrome 120.0.0","false","Mac OS",1415,699,"Female","38","Chinese","Singapore Citizen","38","Bachelor or equivalent","No","Mass Communication","Native","Relatively experienced (I used it a few times)",0.89,0.63,0.79,0.7,0.68,0.69,0.55,0.93,0.43,0.58,0.54,0.62,0.46,0.58,4.6893300000002,1,1,2,1,1,1,0,1,3,0,1,2,0,1,2,2,1,3,1,2,1,2,0,1,3,2.60085,0.38,0.43,0.34,0.48,0.84,0.49,0.64,0.66,0.25,0.66,0.55,0.51,0.03,0.44,0.44,0.39,0.3,0.04,0.62,0.52,0,0.64,0.63,0.09,1.26517666666607
"S008",2024-02-04 23:31:23,20.2590166666667,"chrome 121.0.0","false","Windows 10",1536,695,"Female","27","Chinese","Singaporean","27","Bachelor or equivalent","Yes","Linguistis","Native","Experienced (I use it often)",0.71,0.93,0.2,0.17,0.8,0.76,0.14,0.73,0.23,0.08,0.18,0.75,0.85,0.1,0.745968333332737,1,1,1,1,0,0,0,0,0,0,0,2,0,1,1,2,0,1,0,0,0,0,0,1,1,1.05858333333333,0.11,0.67,0.64,0.03,0.59,0.11,0.47,0.22,0.14,0.32,0.59,0.08,0.3,0.34,0.86,0.23,0.65,0.05,0.68,0.34,0.17,0.69,0.32,0,0.740056666666269
"S369",2024-02-05 23:28:09,34.80535,"chrome 121.0.0","false","Windows 10",1536,695,"Female","21","Chinese","Singaporean","21","High school or equivalent (A-levels, Diploma, etc.)","Yes","Biomedical Science","Native","Highly experienced (I use it a lot)",0.2,0.66,0.31,0.39,0.38,0.57,0.64,0.57,0.37,0.62,0.93,0.57,0.06,0.66,1.06760833333333,2,1,1,2,1,1,0,1,2,2,1,1,1,0,0,1,0,1,1,1,2,1,1,1,2,1.69008333333333,0,0.67,0.39,0.35,0.8,0.37,0.68,0.62,1,0.43,0.77,0.58,0.19,0.64,1,0.33,0.4,0,1,0.6,1,0.26,0.27,0.65,1.15218999999762
"S085",2024-02-05 15:46:17,17.8193166666667,"chrome 121.0.0","false","Windows 10",1280,551,"Female","21","indian","singaporean","18","High school or equivalent (A-levels, Diploma, etc.)","Yes","Psychology","Fluent (academic)","Experienced (I use it often)",0.61,0.81,0.71,0.61,0.77,0.56,0.36,0.67,0.63,0.62,0.6,0.6,0.65,0.24,0.578786666667461,2,2,1,0,2,2,1,1,2,1,1,2,2,2,2,2,1,2,1,2,2,1,2,2,2,0.8093,0.33,0.55,0.77,0.68,0.65,0.37,0.44,0.44,0.4,0.74,0.36,0.6,0.33,0.39,0.38,0.7,0.27,0.85,0.41,0.56,0.55,0.22,0.79,0.79,0.727588333336512
"S464",2024-02-17 10:16:30,22.2330833333333,"chrome 121.0.0","true","Android OS",980,1876,"Female","26","Chinese","Singaporean","26","Bachelor or equivalent","No","Psychology and Linguistics ","Native","Relatively experienced (I used it a few times)",0.73,0.64,0.88,0.71,0.67,0.52,0.42,0.75,0.73,0.54,0.46,0.71,0.6,0.62,0.618576666673025,2,1,1,0,0,1,0,0,1,0,0,0,1,1,0,2,0,2,1,1,2,0,2,1,0,1.00701666666667,0.36,1,0.38,0.29,0.79,0.12,0.75,0.23,0.35,0.73,0.64,0.38,0.28,1,0.7,0.28,0.58,0,0.75,0,0.84,0.36,0.25,0,0.682910000006358
"S494",2024-09-12 09:21:31,162.880033333333,"edge-chromium 128.0.0","false","Windows 10",1912,956,"Female","21","Chinese","Singaporean ","21","High school or equivalent (A-levels, Diploma, etc.)","Yes","sociology","Native","Experienced (I use it often)",0.76,0.97,0.82,0.57,0.42,0.73,0.47,0.34,0.19,0.81,0.84,0.91,0.56,0.67,1.50650833333333,1,1,1,1,0,1,1,0,3,0,1,3,0,0,3,2,2,2,2,2,3,0,2,1,3,2.327,0.22,0.44,0.37,0.74,0.78,0.21,0.55,0.45,0.31,0.14,0.77,0.82,0.44,0.85,0.6,0.26,0.18,0.79,0.85,0.27,0.14,0.6,0.1,0.4,1.68303166666677
"S421",2024-02-06 12:47:40,104.036016666667,"chrome 121.0.0","false","Windows 10",1280,559,"Female","24","Chinese","Indonesia","6","Bachelor or equivalent","No","Computer Science","Fluent (academic)","Experienced (I use it often)",1,0.34,0.64,0.74,0,0.4,0.67,0.33,0.71,0.64,0.59,1,0.6,0.66,0.984171666666617,3,0,0,2,0,1,0,0,2,1,0,2,1,2,2,0,0,1,0,0,2,2,1,2,1,2.25698333333333,0.22,0.31,0.35,0.59,0.67,0.43,1,0.43,0.64,0.85,0.39,0.41,0.19,0.43,0.57,0.46,0.43,0,0.6,0.4,0.59,0.28,0.22,0,2.16022000000005
"S288",2024-02-05 18:58:50,51.4343166666667,"ios 16.6.0","true","iOS",980,1450,"Female","38","Chinese ","Singaporean ","38","Secondary school up to 16 years","No","Non","Intermediate","Little experience (I tried it)",0.19,0.81,0.96,0.74,0.86,0.96,0.62,0.92,1,0.31,1,0.17,0.78,0.2,1.7938,0,1,1,2,0,0,0,1,2,0,3,1,1,2,2,2,1,1,1,0,0,2,2,1,3,3.45143333333333,0.02,0.77,0.4,0.79,0.81,0.26,0.95,0.45,0.45,0.75,0.42,0.23,0.28,0.85,0.4,0.77,0.34,0.14,0.75,0.75,0.41,0.98,0.18,0.1,2.10075
"S492",2024-09-11 09:10:10,146.38675,"edge-chromium 128.0.0","false","Windows 10",1912,956,"Female","21","CHINESE","CHINESE","4","High school or equivalent (A-levels, Diploma, etc.)","Yes","ECONOMICS","Fluent (academic)","Experienced (I use it often)",0.56,0.75,0.43,0.16,0.57,0.61,0.78,0.78,0.45,0.33,0.73,0.63,0.55,0.43,2.42579166666667,0,0,2,2,0,0,0,1,1,2,1,0,1,1,2,0,0,0,0,0,1,0,1,1,2,3.2185,0.68,0.89,0.36,0.2,0.36,0.55,0.14,0,0,0.21,0.42,0.6,0.53,0.9,0.88,0.17,0.55,0.15,0.27,0.31,0,0.08,0.32,0.03,1.69453999999985
"S010",2024-02-05 15:30:38,24.45165,"chrome 121.0.0","true","Android OS",980,1800,"Female","21","Chinese","Singaporean","21","High school or equivalent (A-levels, Diploma, etc.)","Yes","Biomedical Engineering","Native","Experienced (I use it often)",0.28,0.61,0.67,0.56,0.83,0.58,0.24,0.65,0.72,0.65,0.57,0.87,0.48,0.12,0.759188333333284,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,1,0,1,1.20793333333333,0.1,0.84,0.44,0.36,0.06,0,0.98,0.1,0.44,0.61,0.26,0.53,0.76,0.96,0.44,0.45,0.58,0,0.95,0.15,0.24,0.41,0.27,0,1.36465499999995
"S520",2024-10-14 12:27:48,183.5782,"edge-chromium 129.0.0","false","Windows 10",1912,956,"Male","23","Chinese","Singaporean","23","High school or equivalent (A-levels, Diploma, etc.)","Yes","Psychology","Native","Experienced (I use it often)",1,0,0,0.84,0,0.5,0,0.36,0,0,0.79,1,0.67,0,1.03675666666826,0,1,0,0,0,2,0,3,1,0,0,1,1,1,0,0,0,0,0,2,2,0,2,0,0,1.5716,0.78,1,1,0.69,0.62,0.68,0,1,0.42,1,0,1,0.32,1,0.25,0.77,0.34,0,0,0,0,0,1,0,1.48240333333413
"S285",2024-02-05 18:56:50,28.17055,"ios 17.2.0","true","iOS",980,1684,"Female","22","Asian","Singaporean PR","19","Bachelor or equivalent","Yes","Engineering ","Native","Experienced (I use it often)",0.65,0.75,0.68,0.67,0.75,0.3,0.6,0.6,0.27,0.2,0.58,0.65,0.73,0.63,0.710766666666671,2,1,0,2,0,1,0,1,2,0,0,2,0,1,0,1,0,2,0,0,1,2,1,0,1,1.22028333333333,0.31,0.75,0.57,0.33,0.73,0.25,0.64,0.2,0.44,0.77,0.36,0.59,0.25,0.77,0.25,0.71,0.54,0.27,0.46,0.28,0.3,0.28,0.3,0.26,2.82803333333333
"S490",2024-09-10 09:19:15,140.125883333333,"edge-chromium 128.0.0","false","Windows 10",1912,956,"Male","22","Asian","Singaporean","22","High school or equivalent (A-levels, Diploma, etc.)","Yes","Sports Science and Management","Native","Relatively experienced (I used it a few times)",0.55,0.61,0.7,0.78,0.54,1,0.58,0.69,1,0.55,0.69,1,0.62,0.6,1.762165,2,2,2,2,1,2,1,2,3,0,2,2,2,0,2,2,2,2,0,0,1,1,3,2,3,1.79601666666667,0.65,0.8,0.53,0.56,0.69,0.13,0.64,0.52,0.3,0.42,0.55,0.42,0.44,0.71,0.43,0.57,0.38,0.23,0.54,0.6,0.41,0.63,0.79,0.24,1.25578833333333
"S092",2024-02-05 15:47:55,20.5361333333333,"chrome 120.0.0","false","Mac OS",1440,779,"Female","22","Chinese","Sinagporean","22","High school or equivalent (A-levels, Diploma, etc.)","Yes","Nursing","Native","Experienced (I use it often)",0.6,1,0.73,0.54,1,0.55,0.41,0.92,0.23,0.79,0.8,1,0.39,0.41,0.734063333336512,2,1,1,1,0,0,1,1,1,0,1,1,1,2,1,1,2,2,1,0,1,1,2,1,1,0.95,0.15,0.77,0.44,0.75,1,0.59,0.72,0.44,0.34,0.78,0.41,0.67,0.29,0.77,0.72,0.92,0.31,0.33,0.73,0.4,0.38,0.47,0.11,0.3,1.10314000000159
"S491",2024-09-10 12:11:24,171.893833333333,"edge-chromium 128.0.0","false","Windows 10",1912,956,"Male","23","Chinese","Singaporean","23","Bachelor or equivalent","Yes","Philosophy, Politics and Economics","Native","Experienced (I use it often)",0.68,0.6,0.56,0.58,0.6,0.6,0.45,0.74,0.54,0.48,0.54,0.66,0.55,0.54,1.08649499999999,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,0,2,1,0,0,1,1,1,2,1.89936666666667,0.19,0.5,0.4,0.39,0.39,0.35,0.58,0.5,0.54,0.61,0.44,0.4,0.56,0.46,0.5,0.43,0.44,0.12,0.61,0.5,0.45,0.36,0.31,0.1,1.67413333333333
"S347",2024-02-05 22:15:58,13.1936333333333,"chrome 121.0.0","true","Android OS",980,1847,"Male","35","chinese","singaporean","35","Bachelor or equivalent","No","computer science","Native","Relatively experienced (I used it a few times)",0.75,0.78,0.8,0.7,0.82,0.65,0.16,0.78,0.78,0.76,0.76,0.69,0.22,0.21,0.403438333333346,2,2,1,1,2,2,1,1,2,0,1,1,1,1,1,1,1,1,1,2,1,1,1,0,1,0.839833333333333,0.23,0.24,0.94,0.23,0.24,0.68,0.71,0.96,0.76,0.88,0.25,0.65,0.62,0.61,0.45,0.4,0.32,0.22,0.74,0.87,0.31,0.22,0.22,0.23,0.546860000000025
